hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence,age,role,nind
50587,220,1,3,4,1,1,1,1,42,3,3
50588,220,2,3,6,2,2,4,1,86,1,3
50588,220,2,3,6,1,2,1,2,85,2,3
50588,220,2,3,4,1,1,1,1,39,3,3
50589,220,1,3,6,1,2,1,2,86,1,3
50589,220,1,3,6,2,2,4,1,74,2,3
50589,220,1,3,5,1,1,1,1,45,3,3
50590,30,1,3,6,1,2,1,2,91,1,3
50590,30,1,3,6,2,2,4,1,69,2,3
50590,30,1,3,5,1,2,1,2,51,3,3
50591,30,1,3,6,1,2,1,2,84,1,3
50591,30,1,3,6,2,2,4,1,75,2,3
50591,30,1,3,5,2,2,1,2,50,3,3
50592,220,3,5,6,2,2,4,1,89,1,5
50592,220,3,5,6,1,2,1,2,84,2,5
50592,220,3,5,3,1,1,1,2,19,3,5
50592,220,3,5,3,1,1,1,1,18,4,5
50592,220,3,5,2,2,1,3,2,17,5,5
50593,30,2,5,6,2,2,4,1,92,1,5
50593,30,2,5,6,1,2,1,2,73,2,5
50593,30,2,5,5,1,4,3,2,63,3,5
50593,30,2,5,1,1,1,5,2,10,4,5
50593,30,2,5,1,1,1,5,2,3,5,5
50594,220,2,4,6,2,2,4,1,85,1,4
50594,220,2,4,6,1,2,1,2,65,2,4
50594,220,2,4,4,2,1,1,1,41,3,4
50594,220,2,4,4,2,1,2,1,32,4,4
50595,220,2,4,6,1,2,1,2,84,1,4
50595,220,2,4,6,2,2,4,1,75,2,4
50595,220,2,4,4,1,1,1,2,40,3,4
50595,220,2,4,4,2,2,3,1,30,4,4
50596,220,2,5,6,2,2,4,1,78,1,5
50596,220,2,5,6,1,2,1,2,66,2,5
50596,220,2,5,4,1,1,1,1,27,3,5
50596,220,2,5,4,1,1,1,2,27,4,5
50596,220,2,5,3,1,1,1,1,18,5,5
50597,30,2,4,6,2,2,4,1,93,1,4
50597,30,2,4,6,1,2,1,2,70,2,4
50597,30,2,4,3,2,1,1,2,20,3,4
50597,30,2,4,1,2,1,5,2,3,4,4
50598,220,2,4,6,2,2,4,1,84,1,4
50598,220,2,4,6,1,2,1,2,75,2,4
50598,220,2,4,4,1,1,1,2,27,3,4
50598,220,2,4,3,2,1,1,2,21,4,4
50599,220,2,4,6,1,2,1,2,87,1,4
50599,220,2,4,6,2,2,4,1,78,2,4
50599,220,2,4,5,2,1,1,1,45,3,4
50599,220,2,4,4,2,1,1,1,31,4,4
50600,220,2,4,6,1,2,1,2,92,1,4
50600,220,2,4,6,2,2,4,1,89,2,4
50600,220,2,4,4,2,1,1,1,24,3,4
50600,220,2,4,3,1,1,1,1,20,4,4
50601,220,2,4,6,2,2,4,1,78,1,4
50601,220,2,4,6,1,2,1,2,68,2,4
50601,220,2,4,5,2,1,1,1,64,3,4
50601,220,2,4,4,1,1,1,1,42,4,4
50602,220,2,3,6,2,2,4,1,89,1,3
50602,220,2,3,6,1,2,1,2,67,2,3
50602,220,2,3,4,2,1,1,2,34,3,3
50603,220,0,3,6,2,2,4,1,74,1,3
50603,220,0,3,6,1,2,1,2,65,2,3
50603,220,0,3,5,1,1,1,1,44,3,3
50604,220,1,3,6,1,2,1,2,93,1,3
50604,220,1,3,6,2,2,4,1,73,2,3
50604,220,1,3,5,1,2,2,1,64,3,3
50605,220,1,3,6,1,2,1,2,68,1,3
50605,220,1,3,6,2,2,4,1,67,2,3
50605,220,1,3,4,1,1,3,1,27,3,3
50606,220,1,3,6,2,2,1,1,87,1,3
50606,220,1,3,6,1,2,1,2,70,2,3
50606,220,1,3,4,1,1,1,1,24,3,3
50607,30,1,7,6,2,2,1,1,84,1,7
50607,30,1,7,6,1,2,1,2,81,2,7
50607,30,1,7,5,2,2,1,1,53,3,7
50607,30,1,7,1,2,1,5,2,13,4,7
50607,30,1,7,1,1,1,3,2,12,5,7
50607,30,1,7,1,2,1,5,2,5,6,7
50607,30,1,7,1,1,1,5,2,1,7,7
50608,220,2,3,6,1,2,1,2,92,1,3
50608,220,2,3,6,2,2,1,1,76,2,3
50608,220,2,3,4,1,2,1,1,39,3,3
50609,220,1,4,6,1,2,1,2,92,1,4
50609,220,1,4,6,2,2,1,1,81,2,4
50609,220,1,4,4,2,1,1,2,29,3,4
50609,220,1,4,3,2,1,1,2,19,4,4
50610,220,2,4,6,1,2,1,2,93,1,4
50610,220,2,4,6,2,2,1,1,89,2,4
50610,220,2,4,5,1,2,1,1,55,3,4
50610,220,2,4,4,1,1,1,2,39,4,4
50611,30,1,5,6,2,2,1,1,70,1,5
50611,30,1,5,6,1,2,1,2,66,2,5
50611,30,1,5,5,2,2,1,1,52,3,5
50611,30,1,5,3,2,1,3,1,22,4,5
50611,30,1,5,3,1,1,1,1,19,5,5
50612,30,1,3,6,2,2,1,1,88,1,3
50612,30,1,3,6,1,2,1,2,65,2,3
50612,30,1,3,5,2,2,3,1,60,3,3
50613,220,1,3,6,2,2,1,1,87,1,3
50613,220,1,3,6,1,2,1,2,83,2,3
50613,220,1,3,4,2,1,1,2,42,3,3
50614,220,1,4,6,2,2,1,1,88,1,4
50614,220,1,4,6,1,2,1,2,69,2,4
50614,220,1,4,4,1,1,1,1,31,3,4
50614,220,1,4,4,2,1,1,1,31,4,4
50615,220,1,3,6,1,2,1,2,89,1,3
50615,220,1,3,6,2,2,1,1,79,2,3
50615,220,1,3,4,1,1,1,1,26,3,3
50616,220,1,3,6,2,2,1,1,88,1,3
50616,220,1,3,6,1,2,1,2,77,2,3
50616,220,1,3,4,2,1,1,2,24,3,3
50617,220,1,3,6,1,2,1,2,93,1,3
50617,220,1,3,6,2,2,1,1,75,2,3
50617,220,1,3,4,1,1,1,1,28,3,3
50618,220,3,3,6,1,2,1,2,86,1,3
50618,220,3,3,6,2,2,1,1,71,2,3
50618,220,3,3,4,2,1,1,2,36,3,3
50619,220,3,3,6,2,2,1,1,92,1,3
50619,220,3,3,6,1,2,1,2,68,2,3
50619,220,3,3,4,1,1,2,1,30,3,3
50620,220,2,3,6,2,2,1,1,86,1,3
50620,220,2,3,6,1,2,1,2,74,2,3
50620,220,2,3,4,2,1,1,2,33,3,3
50621,220,1,3,6,2,2,1,1,80,1,3
50621,220,1,3,5,1,2,1,1,50,2,3
50621,220,1,3,4,2,1,1,1,27,3,3
50622,220,2,3,6,2,2,1,1,89,1,3
50622,220,2,3,5,1,2,1,1,52,2,3
50622,220,2,3,4,2,1,1,1,28,3,3
50623,220,1,3,6,2,2,1,1,66,1,3
50623,220,1,3,5,1,2,1,1,63,2,3
50623,220,1,3,4,2,1,1,1,41,3,3
50624,220,2,4,6,2,2,1,1,89,1,4
50624,220,2,4,5,1,2,1,1,54,2,4
50624,220,2,4,3,2,1,3,2,20,3,4
50624,220,2,4,2,1,1,3,2,14,4,4
50625,220,2,4,6,2,2,1,1,91,1,4
50625,220,2,4,5,1,2,1,1,59,2,4
50625,220,2,4,5,1,1,2,1,57,3,4
50625,220,2,4,3,2,1,1,1,23,4,4
50626,220,1,4,6,2,2,1,1,69,1,4
50626,220,1,4,5,1,2,1,1,58,2,4
50626,220,1,4,4,1,1,1,1,36,3,4
50626,220,1,4,3,1,1,3,1,18,4,4
50627,220,1,4,6,2,2,1,1,83,1,4
50627,220,1,4,5,1,2,1,1,54,2,4
50627,220,1,4,4,2,1,2,1,26,3,4
50627,220,1,4,2,2,1,3,2,15,4,4
50628,220,1,4,5,1,2,1,1,62,1,4
50628,220,1,4,5,2,2,1,1,55,2,4
50628,220,1,4,4,2,1,1,2,38,3,4
50628,220,1,4,3,2,1,1,2,18,4,4
50629,220,2,4,5,1,2,1,1,52,1,4
50629,220,2,4,5,2,2,1,1,51,2,4
50629,220,2,4,4,1,1,1,2,37,3,4
50629,220,2,4,3,2,1,1,2,22,4,4
50630,220,1,4,5,2,2,1,1,63,1,4
50630,220,1,4,5,1,2,1,1,49,2,4
50630,220,1,4,4,1,1,1,1,39,3,4
50630,220,1,4,4,1,1,1,1,32,4,4
50631,220,2,4,5,1,2,1,1,64,1,4
50631,220,2,4,5,2,2,1,1,54,2,4
50631,220,2,4,3,1,1,1,2,22,3,4
50631,220,2,4,1,1,1,5,2,7,4,4
50632,220,0,3,5,1,2,1,1,57,1,3
50632,220,0,3,5,2,2,1,1,50,2,3
50632,220,0,3,4,2,1,1,1,43,3,3
50633,220,0,4,5,1,2,1,1,59,1,4
50633,220,0,4,5,2,2,1,1,51,2,4
50633,220,0,4,4,2,1,2,1,31,3,4
50633,220,0,4,2,2,1,3,2,17,4,4
50634,220,1,5,5,2,2,1,1,64,1,5
50634,220,1,5,5,1,2,1,1,56,2,5
50634,220,1,5,4,2,4,1,2,33,3,5
50634,220,1,5,4,2,1,1,2,28,4,5
50634,220,1,5,3,1,1,1,1,19,5,5
50635,220,2,5,5,2,2,1,1,60,1,5
50635,220,2,5,5,1,2,1,1,57,2,5
50635,220,2,5,1,2,1,5,2,9,3,5
50635,220,2,5,1,2,1,5,2,7,4,5
50635,220,2,5,1,1,1,5,2,2,5,5
50636,220,1,4,5,2,2,1,1,58,1,4
50636,220,1,4,5,1,2,1,1,47,2,4
50636,220,1,4,1,2,1,5,2,6,3,4
50636,220,1,4,1,2,1,5,2,0,4,4
50637,220,2,4,5,1,2,1,1,49,1,4
50637,220,2,4,5,2,2,1,1,49,2,4
50637,220,2,4,3,2,1,1,1,21,3,4
50637,220,2,4,2,2,1,3,2,16,4,4
50638,220,2,4,5,2,2,1,1,50,1,4
50638,220,2,4,5,1,2,1,1,47,2,4
50638,220,2,4,1,1,1,5,2,5,3,4
50638,220,2,4,1,1,1,5,2,3,4,4
50639,220,2,4,5,1,2,1,1,63,1,4
50639,220,2,4,5,2,2,1,1,62,2,4
50639,220,2,4,3,1,1,2,1,23,3,4
50639,220,2,4,3,2,1,1,1,20,4,4
50640,220,1,4,5,2,2,1,1,64,1,4
50640,220,1,4,5,1,2,1,1,55,2,4
50640,220,1,4,4,2,1,1,1,42,3,4
50640,220,1,4,3,1,1,2,1,23,4,4
50641,220,2,3,5,2,2,1,1,57,1,3
50641,220,2,3,5,1,2,1,1,44,2,3
50641,220,2,3,4,2,1,1,1,40,3,3
50642,220,3,4,5,2,2,1,1,55,1,4
50642,220,3,4,5,1,2,1,1,50,2,4
50642,220,3,4,4,2,1,1,2,38,3,4
50642,220,3,4,3,1,1,1,2,18,4,4
50643,220,1,4,5,1,2,1,1,59,1,4
50643,220,1,4,5,2,2,1,1,53,2,4
50643,220,1,4,4,2,1,1,2,33,3,4
50643,220,1,4,3,1,1,3,2,23,4,4
50644,220,1,3,5,1,2,1,1,63,1,3
50644,220,1,3,5,2,2,1,1,49,2,3
50644,220,1,3,3,1,1,2,1,18,3,3
50645,220,2,3,5,1,2,1,1,57,1,3
50645,220,2,3,5,2,2,1,1,49,2,3
50645,220,2,3,4,1,1,2,1,26,3,3
50646,220,3,4,5,2,2,1,1,64,1,4
50646,220,3,4,5,1,2,1,1,60,2,4
50646,220,3,4,3,1,1,1,2,20,3,4
50646,220,3,4,2,2,1,3,2,16,4,4
50647,220,1,3,5,1,2,1,1,55,1,3
50647,220,1,3,5,2,2,1,1,55,2,3
50647,220,1,3,2,1,1,3,2,16,3,3
50648,220,1,3,5,1,2,1,1,57,1,3
50648,220,1,3,5,2,2,1,1,57,2,3
50648,220,1,3,1,2,1,5,2,2,3,3
50649,220,2,4,5,2,2,1,1,46,1,4
50649,220,2,4,5,1,2,1,1,44,2,4
50649,220,2,4,2,1,1,1,2,15,3,4
50649,220,2,4,1,2,1,5,2,13,4,4
50650,30,2,3,5,1,2,1,1,53,1,3
50650,30,2,3,5,2,2,1,1,48,2,3
50650,30,2,3,4,1,1,1,1,32,3,3
50651,30,2,3,5,2,2,1,1,49,1,3
50651,30,2,3,5,1,2,1,1,45,2,3
50651,30,2,3,3,1,1,1,2,21,3,3
50652,220,2,3,5,2,2,1,1,58,1,3
50652,220,2,3,5,1,2,1,1,56,2,3
50652,220,2,3,2,1,1,1,2,17,3,3
50653,220,2,3,5,2,2,1,1,63,1,3
50653,220,2,3,5,1,2,1,1,60,2,3
50653,220,2,3,2,1,1,1,2,16,3,3
50654,220,2,3,5,2,2,1,1,55,1,3
50654,220,2,3,5,1,2,1,1,49,2,3
50654,220,2,3,1,2,1,5,2,1,3,3
50655,220,2,3,5,2,2,1,1,62,1,3
50655,220,2,3,5,1,2,1,1,58,2,3
50655,220,2,3,4,2,1,1,1,38,3,3
50656,220,2,3,6,2,2,1,1,85,1,3
50656,220,2,3,5,1,2,1,1,55,2,3
50656,220,2,3,4,1,1,1,2,32,3,3
50657,220,2,3,6,2,2,1,1,91,1,3
50657,220,2,3,5,1,2,1,1,54,2,3
50657,220,2,3,3,2,1,1,2,23,3,3
50658,220,2,3,5,1,2,1,1,62,1,3
50658,220,2,3,5,2,2,1,1,51,2,3
50658,220,2,3,4,1,1,1,1,43,3,3
50659,220,1,3,5,2,2,1,1,64,1,3
50659,220,1,3,5,1,2,1,1,51,2,3
50659,220,1,3,4,1,1,1,1,43,3,3
50660,220,0,3,5,2,2,1,1,56,1,3
50660,220,0,3,5,1,2,1,1,49,2,3
50660,220,0,3,4,1,2,1,1,36,3,3
50661,220,0,4,5,1,2,1,1,53,1,4
50661,220,0,4,5,2,2,1,1,47,2,4
50661,220,0,4,1,1,1,5,2,10,3,4
50661,220,0,4,1,1,1,5,2,0,4,4
50662,220,1,4,5,2,2,1,1,64,1,4
50662,220,1,4,5,1,2,1,1,58,2,4
50662,220,1,4,4,2,1,1,1,41,3,4
50662,220,1,4,4,1,1,1,1,28,4,4
50663,220,1,3,5,1,2,1,1,64,1,3
50663,220,1,3,5,2,2,1,1,62,2,3
50663,220,1,3,4,1,1,1,1,24,3,3
50664,220,2,3,5,1,2,1,1,61,1,3
50664,220,2,3,5,2,2,1,1,45,2,3
50664,220,2,3,2,2,1,3,2,14,3,3
50665,220,2,3,5,1,2,1,1,61,1,3
50665,220,2,3,5,2,2,1,1,57,2,3
50665,220,2,3,3,1,1,1,1,18,3,3
50666,220,1,3,5,1,2,1,1,61,1,3
50666,220,1,3,5,2,2,1,1,58,2,3
50666,220,1,3,1,2,1,5,2,1,3,3
50667,220,1,3,5,2,2,1,1,57,1,3
50667,220,1,3,5,1,2,1,1,50,2,3
50667,220,1,3,3,1,1,1,1,22,3,3
50668,220,1,3,5,1,2,1,1,48,1,3
50668,220,1,3,5,2,2,1,1,46,2,3
50668,220,1,3,3,1,1,1,1,19,3,3
50669,220,1,3,5,1,2,1,1,48,1,3
50669,220,1,3,5,2,2,1,1,46,2,3
50669,220,1,3,3,2,1,1,1,23,3,3
50670,220,1,4,5,2,2,1,1,59,1,4
50670,220,1,4,5,1,2,1,1,44,2,4
50670,220,1,4,2,2,1,3,2,15,3,4
50670,220,1,4,1,2,1,5,2,8,4,4
50671,220,2,3,5,2,2,1,1,58,1,3
50671,220,2,3,5,1,2,1,1,49,2,3
50671,220,2,3,2,2,1,1,2,15,3,3
50672,220,2,3,5,2,2,1,1,48,1,3
50672,220,2,3,5,1,2,1,1,44,2,3
50672,220,2,3,3,2,1,3,1,23,3,3
50673,220,1,4,5,2,2,1,1,59,1,4
50673,220,1,4,5,1,2,1,1,45,2,4
50673,220,1,4,4,2,1,1,1,25,3,4
50673,220,1,4,3,2,1,1,1,21,4,4
50674,220,1,3,5,2,2,1,1,64,1,3
50674,220,1,3,5,1,2,1,1,44,2,3
50674,220,1,3,4,2,1,1,1,24,3,3
50675,220,1,4,5,1,2,1,1,56,1,4
50675,220,1,4,5,2,2,1,1,47,2,4
50675,220,1,4,3,1,1,1,1,23,3,4
50675,220,1,4,3,2,1,1,1,23,4,4
50676,220,2,4,5,2,2,1,1,63,1,4
50676,220,2,4,5,1,2,1,1,58,2,4
50676,220,2,4,2,1,1,1,2,16,3,4
50676,220,2,4,1,2,1,5,2,4,4,4
50677,220,3,4,5,2,2,2,1,62,1,4
50677,220,3,4,5,1,2,1,1,56,2,4
50677,220,3,4,4,1,1,1,2,37,3,4
50677,220,3,4,4,1,1,2,1,33,4,4
50678,220,3,3,5,2,2,2,1,64,1,3
50678,220,3,3,5,1,2,1,1,51,2,3
50678,220,3,3,2,2,1,1,2,16,3,3
50679,220,1,3,5,1,2,1,1,52,1,3
50679,220,1,3,5,2,2,2,1,51,2,3
50679,220,1,3,3,1,1,3,1,18,3,3
50680,220,1,5,5,2,2,2,1,56,1,5
50680,220,1,5,5,1,2,1,1,50,2,5
50680,220,1,5,1,2,1,5,2,13,3,5
50680,220,1,5,1,2,1,5,2,10,4,5
50680,220,1,5,1,1,1,5,2,0,5,5
50681,220,1,5,5,2,2,2,1,53,1,5
50681,220,1,5,5,1,2,1,1,50,2,5
50681,220,1,5,2,2,1,1,2,16,3,5
50681,220,1,5,1,1,1,3,2,9,4,5
50681,220,1,5,1,1,1,5,2,2,5,5
50682,220,2,5,5,2,2,2,1,59,1,5
50682,220,2,5,5,1,2,1,1,56,2,5
50682,220,2,5,3,1,1,1,1,23,3,5
50682,220,2,5,3,1,1,1,1,21,4,5
50682,220,2,5,1,1,1,5,2,6,5,5
50683,220,2,5,5,1,2,1,1,59,1,5
50683,220,2,5,5,2,2,2,1,58,2,5
50683,220,2,5,4,1,1,1,1,37,3,5
50683,220,2,5,3,1,1,3,2,21,4,5
50683,220,2,5,3,1,1,1,2,18,5,5
50684,220,2,5,5,1,2,1,1,50,1,5
50684,220,2,5,5,2,2,2,1,46,2,5
50684,220,2,5,1,1,1,5,2,12,3,5
50684,220,2,5,1,1,1,5,2,3,4,5
50684,220,2,5,1,2,1,5,2,0,5,5
50685,220,2,5,5,2,2,2,1,50,1,5
50685,220,2,5,5,1,2,1,1,47,2,5
50685,220,2,5,3,1,1,1,1,22,3,5
50685,220,2,5,3,1,1,1,1,19,4,5
50685,220,2,5,3,1,1,1,2,18,5,5
50686,220,1,6,5,1,2,1,1,64,1,6
50686,220,1,6,5,2,2,2,1,50,2,6
50686,220,1,6,4,1,1,1,1,40,3,6
50686,220,1,6,4,2,1,1,1,39,4,6
50686,220,1,6,3,2,1,1,2,23,5,6
50686,220,1,6,3,1,1,1,1,18,6,6
50687,220,1,3,5,1,2,1,1,50,1,3
50687,220,1,3,5,2,2,2,1,48,2,3
50687,220,1,3,3,1,1,1,1,23,3,3
50688,220,3,4,5,1,2,1,1,63,1,4
50688,220,3,4,5,2,2,1,1,44,2,4
50688,220,3,4,1,1,1,5,2,13,3,4
50688,220,3,4,1,1,1,5,2,11,4,4
50689,220,2,4,5,2,2,1,1,58,1,4
50689,220,2,4,5,1,2,1,1,56,2,4
50689,220,2,4,1,1,1,5,2,10,3,4
50689,220,2,4,1,1,1,5,2,3,4,4
50690,220,2,4,5,1,2,1,1,62,1,4
50690,220,2,4,5,2,2,1,1,59,2,4
50690,220,2,4,3,2,1,1,1,23,3,4
50690,220,2,4,2,2,1,1,2,17,4,4
50691,220,1,4,5,2,2,1,1,63,1,4
50691,220,1,4,5,1,2,1,1,62,2,4
50691,220,1,4,2,2,1,3,2,15,3,4
50691,220,1,4,2,1,1,1,2,14,4,4
50692,220,1,3,5,1,2,1,1,57,1,3
50692,220,1,3,5,2,2,1,1,55,2,3
50692,220,1,3,4,1,1,1,1,38,3,3
50693,220,5,3,5,2,2,1,1,64,1,3
50693,220,5,3,5,1,2,1,1,52,2,3
50693,220,5,3,2,2,1,3,2,17,3,3
50694,220,2,3,5,2,2,1,1,59,1,3
50694,220,2,3,5,1,4,1,1,51,2,3
50694,220,2,3,4,2,1,1,1,31,3,3
50695,220,2,5,5,2,2,1,1,53,1,5
50695,220,2,5,5,1,4,1,1,45,2,5
50695,220,2,5,4,1,1,1,2,31,3,5
50695,220,2,5,2,2,1,1,2,17,4,5
50695,220,2,5,1,2,1,5,2,12,5,5
50696,220,2,5,5,2,2,1,1,59,1,5
50696,220,2,5,5,1,4,1,1,55,2,5
50696,220,2,5,4,2,1,1,2,41,3,5
50696,220,2,5,4,1,1,1,1,36,4,5
50696,220,2,5,4,1,1,1,2,25,5,5
50697,220,0,4,5,2,2,1,1,64,1,4
50697,220,0,4,5,1,4,1,1,45,2,4
50697,220,0,4,4,2,1,1,2,39,3,4
50697,220,0,4,3,2,1,1,1,22,4,4
50698,220,4,8,5,2,2,1,1,54,1,8
50698,220,4,8,5,1,4,1,1,47,2,8
50698,220,4,8,3,2,1,1,1,20,3,8
50698,220,4,8,2,2,1,1,2,16,4,8
50698,220,4,8,1,2,1,5,2,10,5,8
50698,220,4,8,1,1,1,5,2,9,6,8
50698,220,4,8,1,2,1,5,2,8,7,8
50698,220,4,8,1,1,1,5,2,2,8,8
50699,220,1,8,5,1,4,1,1,63,1,8
50699,220,1,8,5,2,2,1,1,57,2,8
50699,220,1,8,2,2,1,1,2,16,3,8
50699,220,1,8,2,1,1,3,2,15,4,8
50699,220,1,8,1,2,1,5,2,5,5,8
50699,220,1,8,1,1,1,5,2,3,6,8
50699,220,1,8,1,1,1,5,2,2,7,8
50699,220,1,8,1,1,1,5,2,0,8,8
50700,220,2,4,5,2,2,1,1,61,1,4
50700,220,2,4,5,1,4,1,1,54,2,4
50700,220,2,4,1,1,1,5,2,12,3,4
50700,220,2,4,1,1,1,5,2,2,4,4
50701,220,2,3,5,2,2,2,1,63,1,3
50701,220,2,3,5,1,4,1,1,53,2,3
50701,220,2,3,3,2,1,1,2,18,3,3
50702,220,1,3,5,2,2,2,1,64,1,3
50702,220,1,3,5,1,4,1,1,57,2,3
50702,220,1,3,3,2,1,1,2,19,3,3
50703,220,1,4,5,2,2,2,1,55,1,4
50703,220,1,4,5,1,4,1,1,44,2,4
50703,220,1,4,2,1,1,1,2,14,3,4
50703,220,1,4,2,2,1,1,2,14,4,4
50704,220,1,3,5,1,4,1,1,49,1,3
50704,220,1,3,5,2,2,2,1,45,2,3
50704,220,1,3,4,1,1,1,1,38,3,3
50705,220,1,3,5,2,2,2,1,54,1,3
50705,220,1,3,5,1,4,1,1,52,2,3
50705,220,1,3,4,1,1,1,1,28,3,3
50706,220,1,4,5,1,4,1,1,62,1,4
50706,220,1,4,5,2,2,2,1,51,2,4
50706,220,1,4,4,2,1,2,1,25,3,4
50706,220,1,4,3,1,1,3,1,18,4,4
50707,220,1,6,5,1,4,1,1,61,1,6
50707,220,1,6,5,2,2,2,1,59,2,6
50707,220,1,6,3,2,1,3,2,22,3,6
50707,220,1,6,3,1,1,3,2,18,4,6
50707,220,1,6,2,2,1,3,2,15,5,6
50707,220,1,6,1,1,1,5,2,10,6,6
50708,220,2,6,5,2,2,2,1,50,1,6
50708,220,2,6,5,1,2,1,1,47,2,6
50708,220,2,6,4,1,1,1,1,42,3,6
50708,220,2,6,4,1,1,1,1,35,4,6
50708,220,2,6,4,1,1,1,1,32,5,6
50708,220,2,6,4,1,1,1,1,29,6,6
50709,220,2,3,5,2,2,2,1,59,1,3
50709,220,2,3,5,1,2,1,1,44,2,3
50709,220,2,3,4,1,1,1,1,24,3,3
50710,220,2,3,5,2,2,2,1,62,1,3
50710,220,2,3,5,1,2,1,1,53,2,3
50710,220,2,3,1,2,1,5,2,10,3,3
50711,220,2,5,5,2,2,2,1,55,1,5
50711,220,2,5,5,1,2,1,1,46,2,5
50711,220,2,5,3,2,1,1,1,18,3,5
50711,220,2,5,2,2,1,1,2,17,4,5
50711,220,2,5,1,1,1,5,2,1,5,5
50712,30,2,5,5,2,2,2,1,61,1,5
50712,30,2,5,5,1,2,1,1,48,2,5
50712,30,2,5,4,1,1,2,1,40,3,5
50712,30,2,5,3,1,1,3,2,18,4,5
50712,30,2,5,2,1,1,3,2,16,5,5
50713,30,2,5,5,1,1,2,1,63,1,5
50713,30,2,5,5,2,2,2,1,63,2,5
50713,30,2,5,5,1,2,1,1,51,3,5
50713,30,2,5,3,1,1,3,2,21,4,5
50713,30,2,5,2,1,1,3,2,14,5,5
50714,30,0,4,5,2,2,2,1,57,1,4
50714,30,0,4,5,1,2,1,1,54,2,4
50714,30,0,4,5,1,4,1,1,46,3,4
50714,30,0,4,4,1,2,1,1,34,4,4
50715,220,1,5,5,2,2,2,2,49,1,5
50715,220,1,5,5,1,2,1,1,47,2,5
50715,220,1,5,4,1,1,1,1,31,3,5
50715,220,1,5,4,2,1,1,1,31,4,5
50715,220,1,5,3,2,1,1,2,19,5,5
50716,230,1,3,5,2,2,2,2,53,1,3
50716,230,1,3,5,1,2,1,1,51,2,3
50716,230,1,3,4,2,2,1,1,31,3,3
50717,220,1,4,5,1,2,1,1,57,1,4
50717,220,1,4,5,2,2,2,2,54,2,4
50717,220,1,4,1,2,1,5,2,13,3,4
50717,220,1,4,1,1,1,5,2,3,4,4
50718,220,1,3,5,2,2,2,2,59,1,3
50718,220,1,3,5,1,2,1,1,53,2,3
50718,220,1,3,3,2,1,1,2,23,3,3
50719,220,1,4,5,2,2,2,2,63,1,4
50719,220,1,4,5,1,2,1,1,44,2,4
50719,220,1,4,2,1,1,1,2,14,3,4
50719,220,1,4,1,1,1,5,2,6,4,4
50720,220,2,4,5,2,2,2,2,64,1,4
50720,220,2,4,5,1,2,1,1,53,2,4
50720,220,2,4,3,1,1,1,2,21,3,4
50720,220,2,4,2,1,1,3,2,17,4,4
50721,220,1,4,5,1,2,1,1,61,1,4
50721,220,1,4,5,2,2,2,2,54,2,4
50721,220,1,4,3,2,1,3,1,21,3,4
50721,220,1,4,1,1,1,5,2,0,4,4
50722,220,1,4,5,2,2,2,2,58,1,4
50722,220,1,4,5,1,2,1,1,50,2,4
50722,220,1,4,3,1,1,2,1,20,3,4
50722,220,1,4,3,2,1,1,2,19,4,4
50723,220,2,4,5,1,2,1,1,61,1,4
50723,220,2,4,5,2,2,2,2,58,2,4
50723,220,2,4,1,2,1,5,2,13,3,4
50723,220,2,4,1,1,1,5,2,9,4,4
50724,220,3,4,5,1,2,1,1,63,1,4
50724,220,3,4,5,2,2,2,2,60,2,4
50724,220,3,4,1,1,1,5,2,9,3,4
50724,220,3,4,1,2,1,5,2,6,4,4
50725,220,3,3,5,1,2,2,2,57,1,3
50725,220,3,3,5,1,2,1,1,50,2,3
50725,220,3,3,1,1,1,5,2,0,3,3
50726,220,3,4,5,1,2,1,1,59,1,4
50726,220,3,4,5,1,2,2,2,47,2,4
50726,220,3,4,2,1,1,3,2,17,3,4
50726,220,3,4,1,1,1,5,2,9,4,4
50727,220,3,4,5,1,2,2,1,49,1,4
50727,220,3,4,5,1,2,1,1,49,2,4
50727,220,3,4,3,1,1,1,2,20,3,4
50727,220,3,4,1,1,1,5,2,4,4,4
50728,220,3,4,5,1,2,2,1,45,1,4
50728,220,3,4,5,1,2,1,1,44,2,4
50728,220,3,4,3,1,1,2,2,19,3,4
50728,220,3,4,2,2,1,2,2,16,4,4
50729,220,2,4,5,1,2,2,1,58,1,4
50729,220,2,4,5,1,2,1,1,48,2,4
50729,220,2,4,3,2,1,3,2,23,3,4
50729,220,2,4,3,1,2,1,2,18,4,4
50730,220,1,4,5,1,2,1,1,59,1,4
50730,220,1,4,5,1,2,2,1,50,2,4
50730,220,1,4,2,1,1,3,2,17,3,4
50730,220,1,4,1,2,1,5,2,7,4,4
50731,220,2,5,5,1,2,1,1,55,1,5
50731,220,2,5,5,1,2,2,1,50,2,5
50731,220,2,5,3,1,1,3,2,22,3,5
50731,220,2,5,2,1,1,1,2,17,4,5
50731,220,2,5,1,1,1,3,2,10,5,5
50732,220,2,5,5,1,2,1,1,53,1,5
50732,220,2,5,5,1,2,2,1,52,2,5
50732,220,2,5,3,2,1,3,2,21,3,5
50732,220,2,5,2,1,1,1,2,17,4,5
50732,220,2,5,1,1,1,5,2,1,5,5
50733,220,1,4,5,1,2,1,1,53,1,4
50733,220,1,4,5,1,2,2,1,49,2,4
50733,220,1,4,3,2,1,3,1,23,3,4
