hid,htype,nbcars_agg,hsize,age_discrete,gender,marital_status,employment,driving_licence,age,role
56168,230,1,2,5,1,3,4,2,60,1
56168,230,1,2,4,2,1,1,1,30,2
56169,230,1,3,5,1,3,4,2,56,1
56169,230,1,3,4,2,1,1,1,24,2
56169,230,1,3,3,1,1,1,2,22,3
56170,230,1,4,5,1,3,4,2,52,1
56170,230,1,4,3,2,1,1,1,23,2
56170,230,1,4,2,1,1,3,2,17,3
56170,230,1,4,1,2,1,5,2,7,4
56171,230,1,4,5,1,3,4,2,47,1
56171,230,1,4,3,2,1,1,1,19,2
56171,230,1,4,2,2,1,3,2,17,3
56171,230,1,4,1,2,1,5,2,9,4
56172,230,1,4,5,1,3,1,2,51,1
56172,230,1,4,3,1,1,1,1,18,2
56172,230,1,4,2,2,1,3,2,16,3
56172,230,1,4,1,2,1,5,2,14,4
56173,230,1,2,5,1,3,1,2,54,1
56173,230,1,2,3,1,1,1,1,21,2
56174,230,0,3,5,1,3,1,2,49,1
56174,230,0,3,3,1,1,1,1,18,2
56174,230,0,3,1,2,1,5,2,14,3
56175,230,1,3,5,1,3,1,2,44,1
56175,230,1,3,3,1,1,1,1,18,2
56175,230,1,3,1,2,1,5,2,13,3
56176,230,1,2,4,1,3,1,2,39,1
56176,230,1,2,3,1,1,1,1,18,2
56177,230,1,4,4,1,3,1,2,43,1
56177,230,1,4,3,1,1,1,1,20,2
56177,230,1,4,2,2,1,2,2,17,3
56177,230,1,4,2,1,1,1,2,17,4
56178,230,1,2,4,1,3,1,2,42,1
56178,230,1,2,3,1,1,1,1,18,2
56179,230,1,2,4,1,3,1,2,39,1
56179,230,1,2,3,1,1,3,1,19,2
56180,230,1,3,4,1,3,1,2,42,1
56180,230,1,3,3,1,1,3,1,19,2
56180,230,1,3,2,2,1,3,2,16,3
56181,230,0,3,4,1,3,1,2,43,1
56181,230,0,3,3,1,1,3,1,18,2
56181,230,0,3,2,2,1,3,2,15,3
56182,230,0,2,4,2,3,1,2,42,1
56182,230,0,2,3,1,1,3,1,18,2
56183,230,1,2,4,2,3,1,2,41,1
56183,230,1,2,3,1,1,3,1,20,2
56184,230,1,2,5,2,3,1,1,46,1
56184,230,1,2,3,1,1,3,1,23,2
56185,230,2,2,5,2,3,1,1,44,1
56185,230,2,2,3,1,1,3,1,18,2
56186,230,1,2,5,2,3,1,1,55,1
56186,230,1,2,3,1,1,3,1,23,2
56187,230,3,3,5,2,3,1,1,55,1
56187,230,3,3,3,1,1,3,1,21,2
56187,230,3,3,3,1,1,3,1,19,3
56188,230,2,3,5,2,3,1,1,50,1
56188,230,2,3,3,1,1,3,1,20,2
56188,230,2,3,3,1,1,3,1,18,3
56189,230,3,3,5,2,3,1,1,51,1
56189,230,3,3,4,1,1,3,1,24,2
56189,230,3,3,3,1,1,3,1,18,3
56190,230,3,3,5,2,3,1,1,51,1
56190,230,3,3,4,1,1,3,1,25,2
56190,230,3,3,3,1,1,1,1,22,3
56191,230,2,2,5,2,3,1,1,61,1
56191,230,2,2,4,1,1,3,2,28,2
56192,230,1,3,5,2,3,1,1,50,1
56192,230,1,3,4,1,1,3,2,29,2
56192,230,1,3,4,1,1,1,1,25,3
56193,230,1,3,5,2,3,1,1,61,1
56193,230,1,3,4,1,1,3,2,27,2
56193,230,1,3,4,1,1,1,1,25,3
56194,230,1,2,5,2,3,1,1,44,1
56194,230,1,2,4,1,1,3,2,31,2
56195,230,1,2,5,2,3,1,1,62,1
56195,230,1,2,4,1,1,3,2,26,2
56196,230,2,3,5,2,3,1,1,56,1
56196,230,2,3,4,1,1,3,1,32,2
56196,230,2,3,4,1,1,1,1,27,3
56197,230,1,3,5,2,3,1,1,56,1
56197,230,1,3,4,1,1,3,1,24,2
56197,230,1,3,3,1,1,1,2,22,3
56198,230,1,3,5,2,3,1,1,61,1
56198,230,1,3,4,1,1,3,1,32,2
56198,230,1,3,3,1,1,1,2,23,3
56199,230,1,2,5,2,3,1,1,61,1
56199,230,1,2,4,1,1,3,1,43,2
56200,230,2,2,5,2,3,1,1,62,1
56200,230,2,2,4,1,1,2,1,27,2
56201,230,2,3,5,2,3,1,1,49,1
56201,230,2,3,4,1,1,2,1,24,2
56201,230,2,3,3,1,1,1,1,23,3
56202,230,2,2,5,2,3,1,1,58,1
56202,230,2,2,4,1,1,2,1,24,2
56203,230,1,2,5,2,3,1,1,57,1
56203,230,1,2,3,1,1,2,1,20,2
56204,230,1,2,5,2,3,1,1,48,1
56204,230,1,2,3,1,1,2,1,21,2
56205,230,1,2,5,2,3,1,1,46,1
56205,230,1,2,3,1,1,2,1,18,2
56206,230,0,2,5,2,3,1,1,44,1
56206,230,0,2,2,2,1,2,2,17,2
56207,230,2,3,5,2,3,1,1,57,1
56207,230,2,3,3,2,1,2,2,21,2
56207,230,2,3,3,2,1,2,1,21,3
56208,230,2,3,5,2,3,1,1,52,1
56208,230,2,3,3,2,1,2,2,22,2
56208,230,2,3,3,2,1,1,1,20,3
56209,230,2,2,5,2,3,1,1,61,1
56209,230,2,2,4,2,1,2,2,25,2
56210,230,2,2,5,2,3,1,1,55,1
56210,230,2,2,2,2,1,2,2,16,2
56211,230,0,2,5,2,3,1,1,60,1
56211,230,0,2,4,2,1,2,2,30,2
56212,230,2,4,5,2,3,1,1,50,1
56212,230,2,4,4,2,1,2,2,25,2
56212,230,2,4,3,1,1,1,1,22,3
56212,230,2,4,3,2,1,1,1,21,4
56213,230,2,3,5,2,3,1,1,51,1
56213,230,2,3,4,2,2,2,2,24,2
56213,230,2,3,3,1,1,2,1,18,3
56214,230,1,2,5,2,3,4,1,47,1
56214,230,1,2,4,2,2,2,1,26,2
56215,230,1,2,5,2,3,4,1,58,1
56215,230,1,2,3,2,2,2,1,18,2
56216,230,1,2,5,2,4,4,1,44,1
56216,230,1,2,3,2,2,2,1,22,2
56217,230,2,2,5,2,4,4,1,60,1
56217,230,2,2,3,1,1,2,1,23,2
56218,230,3,3,5,2,4,4,1,46,1
56218,230,3,3,3,1,1,2,1,21,2
56218,230,3,3,3,1,1,1,1,19,3
56219,230,1,3,5,2,4,4,1,52,1
56219,230,1,3,3,1,1,2,1,20,2
56219,230,1,3,3,1,1,1,1,18,3
56220,230,1,3,5,2,4,4,1,46,1
56220,230,1,3,3,1,1,2,1,19,2
56220,230,1,3,2,1,1,3,2,15,3
56221,230,1,2,5,2,4,4,1,52,1
56221,230,1,2,3,1,1,1,1,19,2
56222,230,1,2,5,2,4,4,1,52,1
56222,230,1,2,3,1,1,1,1,22,2
56223,230,0,2,5,2,4,4,1,60,1
56223,230,0,2,3,1,1,1,1,18,2
56224,230,1,2,5,2,4,4,1,46,1
56224,230,1,2,3,1,1,1,1,19,2
56225,230,1,2,5,2,4,1,1,52,1
56225,230,1,2,3,1,1,1,2,21,2
56226,230,1,3,5,2,4,1,1,47,1
56226,230,1,3,3,1,1,1,2,19,2
56226,230,1,3,2,2,1,2,2,17,3
56227,230,1,3,5,2,4,1,1,49,1
56227,230,1,3,3,1,1,1,2,21,2
56227,230,1,3,3,2,1,3,2,19,3
56228,230,0,2,5,2,4,1,1,49,1
56228,230,0,2,3,1,1,1,2,19,2
56229,230,0,2,5,2,4,1,1,50,1
56229,230,0,2,3,1,1,1,2,21,2
56230,230,1,2,5,2,4,1,1,56,1
56230,230,1,2,3,1,1,1,2,19,2
56231,230,1,3,5,2,4,1,1,48,1
56231,230,1,3,1,1,1,3,2,10,2
56231,230,1,3,1,1,1,5,2,10,3
56232,230,1,3,5,2,4,1,1,45,1
56232,230,1,3,1,1,1,3,2,11,2
56232,230,1,3,1,2,1,5,2,7,3
56233,230,1,2,5,2,4,1,1,45,1
56233,230,1,2,3,1,1,5,2,18,2
56234,230,1,2,5,2,4,1,1,54,1
56234,230,1,2,4,1,1,5,2,25,2
56235,230,1,2,5,2,4,1,1,60,1
56235,230,1,2,4,1,1,5,2,32,2
56236,230,2,3,5,2,4,1,1,49,1
56236,230,2,3,4,1,1,5,2,27,2
56236,230,2,3,3,1,1,1,1,23,3
56237,230,2,3,5,2,4,1,1,49,1
56237,230,2,3,4,1,1,5,2,25,2
56237,230,2,3,3,2,1,1,1,20,3
56238,230,3,2,5,2,4,1,1,57,1
56238,230,3,2,4,1,1,5,2,33,2
56239,230,0,2,5,2,4,1,1,62,1
56239,230,0,2,4,1,1,5,1,30,2
56240,230,2,2,5,2,4,1,1,56,1
56240,230,2,2,4,1,1,3,1,27,2
56241,230,2,2,5,2,4,1,1,58,1
56241,230,2,2,4,1,1,3,1,24,2
56242,230,2,2,5,2,4,1,1,57,1
56242,230,2,2,4,1,1,3,1,27,2
56243,230,2,2,5,2,4,1,1,52,1
56243,230,2,2,3,1,1,2,1,22,2
56244,230,2,2,5,2,2,1,1,60,1
56244,230,2,2,3,1,1,2,1,18,2
56245,230,1,3,5,2,2,1,1,49,1
56245,230,1,3,3,1,1,2,1,19,2
56245,230,1,3,3,1,1,3,1,18,3
56246,230,1,2,5,2,2,1,1,56,1
56246,230,1,2,3,1,1,2,1,20,2
56247,230,2,2,5,2,2,1,1,55,1
56247,230,2,2,3,1,1,2,1,18,2
56248,230,2,2,5,1,2,1,1,58,1
56248,230,2,2,3,1,1,2,1,18,2
56249,230,1,2,5,2,2,1,1,50,1
56249,230,1,2,3,2,1,2,1,21,2
56250,230,1,2,5,2,2,1,1,52,1
56250,230,1,2,3,2,1,2,1,19,2
56251,230,2,3,5,2,2,1,1,49,1
56251,230,2,3,3,1,1,2,1,21,2
56251,230,2,3,3,1,1,2,1,18,3
56252,230,2,2,5,2,2,1,1,55,1
56252,230,2,2,3,1,1,2,1,23,2
56253,230,2,5,5,2,2,1,1,49,1
56253,230,2,5,3,1,1,2,1,19,2
56253,230,2,5,3,1,1,1,1,18,3
56253,230,2,5,3,1,1,1,1,18,4
56253,230,2,5,3,2,1,3,1,18,5
56254,230,2,2,5,2,2,1,1,55,1
56254,230,2,2,3,1,1,2,2,18,2
56255,230,1,2,5,2,2,1,1,49,1
56255,230,1,2,3,1,1,2,2,22,2
56256,230,0,2,5,2,2,1,1,51,1
56256,230,0,2,3,1,1,2,2,18,2
56257,230,0,3,5,2,2,1,1,44,1
56257,230,0,3,3,2,1,2,2,22,2
56257,230,0,3,3,2,1,1,2,19,3
56258,230,0,3,5,2,2,1,1,50,1
56258,230,0,3,3,2,1,1,2,20,2
56258,230,0,3,3,2,1,1,2,19,3
56259,230,1,2,5,2,2,1,1,46,1
56259,230,1,2,3,2,1,3,2,19,2
56260,230,1,3,5,2,2,1,1,44,1
56260,230,1,3,3,2,1,3,2,19,2
56260,230,1,3,2,1,1,1,2,17,3
56261,230,1,2,5,2,2,1,1,60,1
56261,230,1,2,3,2,1,3,2,22,2
56262,230,1,2,5,2,2,1,1,51,1
56262,230,1,2,3,2,1,1,2,19,2
56263,230,2,2,5,1,2,1,1,53,1
56263,230,2,2,3,2,1,1,2,23,2
56264,230,1,2,5,1,2,1,1,46,1
56264,230,1,2,3,2,1,1,2,23,2
56265,230,1,3,5,1,2,1,1,53,1
56265,230,1,3,3,2,1,1,2,20,2
56265,230,1,3,3,1,1,1,1,19,3
56266,230,1,2,5,1,2,1,1,46,1
56266,230,1,2,3,2,1,1,2,19,2
56267,230,1,2,5,1,2,1,1,49,1
56267,230,1,2,3,2,1,1,1,18,2
56268,230,2,2,5,1,4,1,1,46,1
56268,230,2,2,3,2,1,1,1,23,2
56269,230,2,3,5,2,4,1,1,50,1
56269,230,2,3,3,2,1,1,1,18,2
56269,230,2,3,2,2,1,3,2,15,3
56270,230,1,3,5,2,4,2,1,49,1
56270,230,1,3,3,2,1,1,1,22,2
56270,230,1,3,3,2,1,3,2,20,3
56271,230,1,3,5,2,4,2,1,56,1
56271,230,1,3,3,2,1,2,1,22,2
56271,230,1,3,3,2,1,3,2,21,3
56272,230,1,2,5,2,4,2,1,47,1
56272,230,1,2,3,2,1,2,1,20,2
56273,230,1,2,5,2,4,2,1,55,1
56273,230,1,2,3,2,1,2,2,20,2
56274,230,1,2,5,2,4,2,1,54,1
56274,230,1,2,3,2,1,1,2,19,2
56275,230,1,2,5,2,4,2,1,48,1
56275,230,1,2,3,2,1,1,2,22,2
56276,230,1,2,5,2,1,2,1,52,1
56276,230,1,2,3,2,1,1,2,23,2
56277,230,1,3,5,2,1,2,1,56,1
56277,230,1,3,3,2,1,1,2,22,2
56277,230,1,3,3,1,1,1,2,21,3
56278,230,0,2,5,2,1,2,1,56,1
56278,230,0,2,3,2,1,1,2,23,2
56279,230,1,2,5,2,4,2,1,52,1
56279,230,1,2,3,2,1,1,2,18,2
56280,230,1,2,5,1,4,2,1,45,1
56280,230,1,2,3,2,1,1,2,20,2
56281,230,0,2,5,1,4,2,1,51,1
56281,230,0,2,3,2,1,1,2,21,2
56282,230,1,2,5,1,4,2,1,58,1
56282,230,1,2,3,2,1,1,2,23,2
56283,230,1,2,5,1,4,2,1,49,1
56283,230,1,2,3,2,1,1,2,20,2
56284,230,1,4,5,1,4,2,1,52,1
56284,230,1,4,3,1,1,1,2,22,2
56284,230,1,4,3,2,1,1,1,20,3
56284,230,1,4,2,1,1,1,2,17,4
56285,230,1,3,5,1,2,2,1,55,1
56285,230,1,3,3,1,1,1,2,20,2
56285,230,1,3,2,1,1,3,2,17,3
56286,230,0,3,5,1,2,2,1,47,1
56286,230,0,3,3,1,1,1,2,22,2
56286,230,0,3,3,2,1,3,1,20,3
56287,230,1,2,5,1,2,2,1,57,1
56287,230,1,2,3,1,1,1,2,23,2
56288,230,1,2,5,1,2,2,1,54,1
56288,230,1,2,3,1,1,1,2,19,2
56289,230,1,2,5,1,4,1,1,48,1
56289,230,1,2,3,1,1,1,2,21,2
56290,230,1,3,5,1,4,1,1,48,1
56290,230,1,3,3,1,1,1,2,20,2
56290,230,1,3,1,1,1,5,2,14,3
56291,230,1,2,5,1,4,1,1,50,1
56291,230,1,2,3,1,1,1,2,19,2
56292,230,1,3,5,1,4,1,1,51,1
56292,230,1,3,3,1,1,1,2,20,2
56292,230,1,3,2,2,1,2,2,16,3
56293,230,2,2,5,1,4,1,1,50,1
56293,230,2,2,3,1,1,1,2,21,2
56294,230,0,3,5,1,4,1,1,44,1
56294,230,0,3,3,1,1,1,2,22,2
56294,230,0,3,3,1,1,1,2,18,3
56295,230,1,2,5,1,4,1,1,60,1
56295,230,1,2,3,1,1,1,2,18,2
56296,230,1,2,5,1,4,1,1,52,1
56296,230,1,2,3,1,1,1,2,22,2
56297,230,1,2,5,1,4,1,1,55,1
56297,230,1,2,3,1,1,1,2,20,2
56298,230,1,2,5,1,4,2,1,54,1
56298,230,1,2,3,1,1,1,2,18,2
56299,230,1,2,5,1,4,2,1,53,1
56299,230,1,2,3,1,1,1,2,19,2
56300,230,0,2,5,1,4,2,1,50,1
56300,230,0,2,3,1,1,1,2,21,2
56301,230,1,2,5,1,4,2,1,58,1
56301,230,1,2,3,1,1,1,2,23,2
56302,230,1,2,5,1,4,2,1,57,1
56302,230,1,2,3,1,1,1,2,22,2
56303,230,1,2,5,1,4,2,1,53,1
56303,230,1,2,3,1,1,1,2,23,2
56304,230,1,3,5,1,4,1,1,51,1
56304,230,1,3,3,1,1,1,2,18,2
56304,230,1,3,2,1,1,3,2,16,3
56305,230,1,3,5,1,4,1,1,49,1
56305,230,1,3,3,1,1,1,2,23,2
56305,230,1,3,3,2,1,1,2,21,3
56306,230,0,2,5,1,4,1,1,51,1
56306,230,0,2,3,1,1,1,2,19,2
56307,230,1,2,5,1,4,1,1,49,1
56307,230,1,2,3,1,1,1,2,20,2
56308,230,1,2,5,1,4,1,1,44,1
56308,230,1,2,3,1,1,1,2,20,2
56309,230,1,2,5,1,4,1,1,50,1
56309,230,1,2,3,1,1,1,2,18,2
56310,230,1,2,5,1,4,1,1,48,1
56310,230,1,2,3,1,1,1,2,18,2
56311,230,2,2,5,1,4,1,1,51,1
56311,230,2,2,3,1,1,1,2,20,2
56312,230,1,2,5,1,4,1,1,53,1
56312,230,1,2,3,1,1,1,2,21,2
56313,230,0,2,5,1,4,1,2,54,1
56313,230,0,2,3,2,1,1,2,23,2
56314,230,0,2,5,1,1,1,2,49,1
56314,230,0,2,3,2,1,1,2,20,2
56315,230,0,3,5,1,1,1,2,47,1
56315,230,0,3,3,1,1,1,2,22,2
56315,230,0,3,3,2,1,1,2,20,3
56316,230,0,3,5,1,1,1,2,46,1
56316,230,0,3,3,1,1,1,2,22,2
56316,230,0,3,3,2,1,1,2,18,3
56317,230,0,3,5,2,1,1,2,49,1
56317,230,0,3,3,1,1,1,2,19,2
56317,230,0,3,3,2,1,1,2,18,3
56318,230,0,2,5,2,1,1,2,44,1
56318,230,0,2,3,1,1,1,2,21,2
56319,230,0,2,5,2,1,1,2,49,1
56319,230,0,2,3,1,1,1,2,23,2
56320,230,0,2,5,2,1,1,2,46,1
56320,230,0,2,3,1,1,1,2,18,2
56321,230,0,3,5,2,1,1,2,51,1
56321,230,0,3,3,1,1,1,2,22,2
56321,230,0,3,3,1,1,1,2,20,3
56322,230,0,3,5,2,4,1,2,51,1
56322,230,0,3,3,1,1,1,2,21,2
56322,230,0,3,2,1,1,1,2,17,3
56323,230,0,3,5,2,4,1,2,50,1
56323,230,0,3,3,1,1,1,2,23,2
56323,230,0,3,3,1,1,2,2,20,3
56324,230,0,2,5,2,4,1,2,52,1
56324,230,0,2,3,1,1,1,2,21,2
56325,230,0,2,5,2,4,1,2,50,1
56325,230,0,2,3,1,1,1,2,19,2
56326,230,2,3,4,2,1,2,1,41,1
56326,230,2,3,3,2,1,1,2,19,2
56326,230,2,3,1,2,1,5,2,13,3
56327,230,1,2,4,2,1,2,1,41,1
56327,230,1,2,3,2,1,1,2,20,2
56328,230,0,2,4,2,4,2,1,41,1
56328,230,0,2,3,2,1,1,2,19,2
56329,230,0,2,4,1,4,2,2,42,1
56329,230,0,2,3,2,1,3,2,19,2
56330,230,0,2,4,1,4,2,2,43,1
56330,230,0,2,3,2,1,3,2,18,2
56331,230,1,4,4,1,4,2,2,41,1
56331,230,1,4,3,2,1,3,1,19,2
56331,230,1,4,2,1,1,3,2,16,3
56331,230,1,4,2,2,1,3,2,15,4
56332,230,1,4,4,1,4,2,2,43,1
56332,230,1,4,3,2,1,3,1,18,2
56332,230,1,4,2,2,1,3,2,17,3
56332,230,1,4,2,1,1,3,2,16,4
56333,230,1,2,4,2,4,2,2,43,1
56333,230,1,2,3,2,1,3,1,18,2
56334,230,0,3,4,2,4,2,2,40,1
56334,230,0,3,2,2,1,3,2,17,2
56334,230,0,3,2,2,1,3,2,16,3
56335,230,0,2,4,2,4,2,2,39,1
56335,230,0,2,3,2,1,3,2,18,2
56336,230,0,2,4,2,4,2,2,42,1
56336,230,0,2,3,2,1,3,2,20,2
56337,230,0,2,4,2,4,2,2,40,1
56337,230,0,2,3,1,1,3,2,18,2
56338,230,0,3,4,2,4,2,2,42,1
56338,230,0,3,3,1,1,3,2,20,2
56338,230,0,3,2,2,1,1,2,17,3
56339,230,0,3,4,2,4,2,2,40,1
56339,230,0,3,3,1,1,3,2,18,2
56339,230,0,3,1,1,1,5,2,14,3
56340,230,0,3,4,2,4,2,2,42,1
56340,230,0,3,3,1,1,3,2,20,2
56340,230,0,3,2,1,1,1,2,17,3
56341,230,0,3,5,2,4,2,2,51,1
56341,230,0,3,3,1,1,3,2,18,2
56341,230,0,3,2,1,1,1,2,16,3
56342,230,0,3,5,2,4,2,2,49,1
56342,230,0,3,3,1,1,3,2,20,2
56342,230,0,3,2,2,1,3,2,17,3
56343,230,0,3,5,2,4,2,2,52,1
56343,230,0,3,3,2,1,3,2,23,2
56343,230,0,3,2,2,1,3,2,17,3
56344,230,0,3,5,2,4,2,2,47,1
56344,230,0,3,3,2,1,3,2,20,2
56344,230,0,3,2,1,1,1,2,16,3
56345,230,0,2,5,2,4,1,2,54,1
56345,230,0,2,3,2,1,3,2,22,2
56346,230,0,3,5,2,4,1,2,55,1
56346,230,0,3,3,2,1,3,2,23,2
56346,230,0,3,3,2,1,3,2,19,3
56347,230,0,3,5,2,4,1,2,52,1
56347,230,0,3,3,2,1,3,2,18,2
56347,230,0,3,2,1,1,2,2,17,3
56348,230,0,3,5,2,4,1,2,45,1
56348,230,0,3,2,2,1,3,2,17,2
56348,230,0,3,2,1,1,3,2,15,3
56349,230,1,3,5,2,4,1,1,47,1
56349,230,1,3,2,2,1,3,2,17,2
56349,230,1,3,2,1,1,3,2,15,3
56350,230,1,3,5,2,4,1,1,44,1
56350,230,1,3,2,2,1,3,2,15,2
56350,230,1,3,1,1,1,5,2,10,3
56351,230,1,2,5,2,4,1,1,49,1
56351,230,1,2,2,2,1,3,2,15,2
56352,230,1,2,5,2,4,1,1,45,1
56352,230,1,2,2,2,1,3,2,17,2
56353,230,1,2,5,2,4,1,1,54,1
56353,230,1,2,2,2,1,3,2,17,2
56354,230,1,3,5,2,4,1,1,50,1
56354,230,1,3,2,1,1,3,2,17,2
56354,230,1,3,2,2,1,1,2,15,3
56355,230,1,4,5,2,4,1,1,55,1
56355,230,1,4,2,1,1,3,2,17,2
56355,230,1,4,1,2,1,5,2,13,3
56355,230,1,4,1,2,1,5,2,3,4
56356,230,1,3,5,2,4,1,1,46,1
56356,230,1,3,2,1,1,3,2,17,2
56356,230,1,3,1,1,1,5,2,13,3
56357,230,1,3,5,2,4,1,1,47,1
56357,230,1,3,2,1,1,3,2,17,2
56357,230,1,3,2,1,1,3,2,15,3
56358,230,1,3,5,2,4,1,1,44,1
56358,230,1,3,2,1,1,3,2,17,2
56358,230,1,3,2,1,1,3,2,15,3
56359,230,2,2,4,2,4,1,1,40,1
56359,230,2,2,2,1,1,3,2,15,2
56360,230,1,2,4,2,4,2,1,43,1
56360,230,1,2,2,1,1,3,2,16,2
56361,230,1,2,4,2,1,2,1,39,1
56361,230,1,2,2,1,1,3,2,15,2
56362,230,0,2,4,2,1,2,1,41,1
56362,230,0,2,2,1,1,3,2,17,2
56363,230,0,2,4,2,1,2,1,40,1
56363,230,0,2,2,1,1,3,2,16,2
56364,230,2,2,4,2,1,2,1,43,1
56364,230,2,2,2,1,1,3,2,15,2
56365,230,2,3,4,2,1,2,1,40,1
56365,230,2,3,2,1,1,3,2,17,2
56365,230,2,3,1,1,1,5,2,14,3
56366,230,1,2,4,2,1,2,1,41,1
56366,230,1,2,2,1,1,3,2,17,2
56367,230,1,2,4,2,2,2,1,41,1
56367,230,1,2,2,1,1,3,2,17,2
56368,230,1,3,4,2,1,2,1,40,1
56368,230,1,3,2,1,1,3,2,16,2
56368,230,1,3,1,2,1,5,2,12,3
56369,230,0,3,4,2,1,2,1,43,1
56369,230,0,3,2,1,1,3,2,15,2
56369,230,0,3,1,1,1,5,2,12,3
56370,230,1,2,4,2,1,2,1,35,1
56370,230,1,2,2,1,1,3,2,15,2
56371,230,1,4,4,2,1,2,1,41,1
56371,230,1,4,2,1,1,3,2,15,2
56371,230,1,4,1,1,1,5,2,12,3
56371,230,1,4,1,1,1,5,2,4,4
56372,230,1,2,4,2,1,2,1,41,1
56372,230,1,2,2,1,1,3,2,15,2
56373,230,1,3,4,2,1,1,1,43,1
56373,230,1,3,1,1,1,3,2,14,2
56373,230,1,3,1,2,1,5,2,11,3
56374,230,1,3,4,2,1,1,1,40,1
56374,230,1,3,1,1,1,5,2,13,2
56374,230,1,3,1,2,1,5,2,12,3
56375,230,1,3,4,2,1,1,1,38,1
56375,230,1,3,1,1,1,5,2,10,2
56375,230,1,3,1,2,1,5,2,5,3
56376,230,1,2,4,2,1,1,1,27,1
56376,230,1,2,1,1,1,5,2,6,2
56377,230,1,2,4,2,1,1,1,28,1
56377,230,1,2,1,1,1,5,2,4,2
56378,230,1,2,4,2,1,1,1,28,1
56378,230,1,2,1,1,1,5,2,7,2
56379,230,1,2,4,2,1,1,1,39,1
56379,230,1,2,1,1,1,5,2,10,2
56380,230,1,2,4,2,1,1,1,29,1
56380,230,1,2,1,2,1,5,2,2,2
56381,230,1,2,4,2,4,1,1,28,1
56381,230,1,2,1,2,1,5,2,4,2
56382,230,1,2,4,2,4,1,1,29,1
56382,230,1,2,1,2,1,3,2,1,2
56383,230,0,2,4,2,4,1,1,32,1
56383,230,0,2,1,2,1,3,2,13,2
56384,230,0,3,4,2,4,1,1,42,1
56384,230,0,3,1,2,1,5,2,13,2
56384,230,0,3,1,1,1,5,2,9,3
56385,230,1,2,4,2,4,1,1,35,1
56385,230,1,2,1,2,1,5,2,12,2
56386,230,1,3,4,2,4,1,1,41,1
56386,230,1,3,1,2,1,5,2,8,2
56386,230,1,3,1,2,1,5,2,4,3
56387,230,1,2,4,2,4,1,1,38,1
56387,230,1,2,1,2,1,5,2,12,2
56388,230,0,2,4,2,4,1,1,35,1
56388,230,0,2,1,2,1,5,2,14,2
56389,230,0,2,4,2,4,1,1,25,1
56389,230,0,2,1,2,1,5,2,3,2
56390,230,1,2,4,2,4,1,1,34,1
56390,230,1,2,1,2,1,5,2,6,2
56391,230,1,3,4,2,4,1,1,43,1
56391,230,1,3,1,2,1,5,2,7,2
56391,230,1,3,1,1,1,5,2,5,3
56392,230,0,3,4,2,4,1,1,42,1
56392,230,0,3,2,2,1,5,2,15,2
56392,230,0,3,1,1,1,5,2,13,3
56393,230,2,3,4,2,4,1,1,41,1
56393,230,2,3,3,2,1,5,2,19,2
56393,230,2,3,2,2,1,1,2,16,3
56394,230,2,3,4,2,4,2,1,39,1
56394,230,2,3,1,2,1,3,2,11,2
56394,230,2,3,1,1,1,5,2,10,3
56395,230,1,2,4,2,4,2,1,33,1
56395,230,1,2,1,2,1,3,2,10,2
56396,230,1,2,4,2,4,2,1,40,1
56396,230,1,2,1,2,1,3,2,14,2
56397,230,1,2,4,2,4,2,1,39,1
56397,230,1,2,1,2,1,3,2,4,2
56398,230,1,2,4,2,4,2,1,43,1
56398,230,1,2,1,2,1,3,2,11,2
56399,230,1,3,4,2,4,2,1,34,1
56399,230,1,3,1,2,1,3,2,4,2
56399,230,1,3,1,2,1,5,2,2,3
56400,230,0,3,4,2,4,2,1,35,1
56400,230,0,3,1,2,1,3,2,13,2
56400,230,0,3,1,2,1,5,2,11,3
56401,230,1,2,4,2,4,2,1,36,1
56401,230,1,2,1,2,1,3,2,9,2
56402,230,1,3,4,2,4,2,1,34,1
56402,230,1,3,1,2,1,3,2,9,2
56402,230,1,3,1,2,1,5,2,8,3
56403,230,1,3,4,2,4,1,1,29,1
56403,230,1,3,1,2,1,3,2,5,2
56403,230,1,3,1,2,1,5,2,3,3
56404,230,1,2,4,2,2,1,1,37,1
56404,230,1,2,1,2,1,3,2,2,2
56405,230,1,3,4,2,2,1,1,36,1
56405,230,1,3,1,2,1,3,2,13,2
56405,230,1,3,1,1,1,5,2,11,3
56406,230,0,2,4,2,1,1,1,34,1
56406,230,0,2,1,2,1,3,2,4,2
56407,230,1,2,4,2,1,1,1,30,1
56407,230,1,2,1,2,1,3,2,7,2
56408,230,1,4,4,2,1,1,1,38,1
56408,230,1,4,1,2,1,5,2,12,2
56408,230,1,4,1,2,1,3,2,11,3
56408,230,1,4,1,2,1,5,2,9,4
56409,230,1,4,4,2,1,1,1,33,1
56409,230,1,4,1,2,1,3,2,9,2
56409,230,1,4,1,2,1,5,2,9,3
56409,230,1,4,1,2,1,5,2,6,4
56410,230,1,2,4,2,1,1,1,39,1
56410,230,1,2,1,2,1,3,2,12,2
56411,230,1,2,4,2,1,1,1,42,1
56411,230,1,2,1,2,1,3,2,11,2
56412,230,1,3,4,1,1,1,1,26,1
56412,230,1,3,1,2,1,3,2,5,2
56412,230,1,3,1,2,1,5,2,1,3
56413,230,1,3,4,1,1,1,1,42,1
56413,230,1,3,1,2,1,3,2,14,2
56413,230,1,3,1,2,1,5,2,4,3
