Year,Sex,Marital status,Age,Count
2005,Male,Unmarried,80,1
2005,Male,In a registered partnership,80,0
2005,Male,Partnership dissolved,80,0
2005,Female,Single,80,107
2005,Female,Married,80,246
2005,Female,Widowed,80,474
2005,Female,Divorced,80,71
2005,Female,Unmarried,80,0
2005,Female,In a registered partnership,80,0
2005,Female,Partnership dissolved,80,0
2006,Male,Single,80,87
2006,Male,Married,80,619
2006,Male,Widowed,80,166
2006,Male,Divorced,80,66
2006,Male,Unmarried,80,0
2006,Male,In a registered partnership,80,0
2006,Male,Partnership dissolved,80,0
2006,Female,Single,80,109
2006,Female,Married,80,232
2006,Female,Widowed,80,433
2006,Female,Divorced,80,74
2006,Female,Unmarried,80,0
2006,Female,In a registered partnership,80,0
2006,Female,Partnership dissolved,80,0
2007,Male,Single,80,81
2007,Male,Married,80,656
2007,Male,Widowed,80,171
2007,Male,Divorced,80,71
2007,Male,Unmarried,80,0
2007,Male,In a registered partnership,80,1
2007,Male,Partnership dissolved,80,0
2007,Female,Single,80,77
2007,Female,Married,80,219
2007,Female,Widowed,80,448
2007,Female,Divorced,80,59
2007,Female,Unmarried,80,1
2007,Female,In a registered partnership,80,0
2007,Female,Partnership dissolved,80,0
2008,Male,Single,80,76
2008,Male,Married,80,585
2008,Male,Widowed,80,153
2008,Male,Divorced,80,59
2008,Male,Unmarried,80,0
2008,Male,In a registered partnership,80,0
2008,Male,Partnership dissolved,80,0
2008,Female,Single,80,87
2008,Female,Married,80,247
2008,Female,Widowed,80,446
2008,Female,Divorced,80,73
2008,Female,Unmarried,80,0
2008,Female,In a registered partnership,80,0
2008,Female,Partnership dissolved,80,0
2009,Male,Single,80,86
2009,Male,Married,80,645
2009,Male,Widowed,80,176
2009,Male,Divorced,80,61
2009,Male,Unmarried,80,0
2009,Male,In a registered partnership,80,1
2009,Male,Partnership dissolved,80,0
2009,Female,Single,80,80
2009,Female,Married,80,273
2009,Female,Widowed,80,416
2009,Female,Divorced,80,75
2009,Female,Unmarried,80,2
2009,Female,In a registered partnership,80,0
2009,Female,Partnership dissolved,80,0
2010,Male,Single,80,84
2010,Male,Married,80,642
2010,Male,Widowed,80,200
2010,Male,Divorced,80,76
2010,Male,Unmarried,80,0
2010,Male,In a registered partnership,80,0
2010,Male,Partnership dissolved,80,0
2010,Female,Single,80,95
2010,Female,Married,80,238
2010,Female,Widowed,80,426
2010,Female,Divorced,80,67
2010,Female,Unmarried,80,1
2010,Female,In a registered partnership,80,0
2010,Female,Partnership dissolved,80,0
2011,Male,Single,80,83
2011,Male,Married,80,637
2011,Male,Widowed,80,154
2011,Male,Divorced,80,66
2011,Male,Unmarried,80,0
2011,Male,In a registered partnership,80,0
2011,Male,Partnership dissolved,80,0
2011,Female,Single,80,82
2011,Female,Married,80,277
2011,Female,Widowed,80,401
2011,Female,Divorced,80,72
2011,Female,Unmarried,80,0
2011,Female,In a registered partnership,80,0
2011,Female,Partnership dissolved,80,0
2012,Male,Single,80,84
2012,Male,Married,80,618
2012,Male,Widowed,80,167
2012,Male,Divorced,80,75
2012,Male,Unmarried,80,0
2012,Male,In a registered partnership,80,0
2012,Male,Partnership dissolved,80,0
2012,Female,Single,80,82
2012,Female,Married,80,265
2012,Female,Widowed,80,388
2012,Female,Divorced,80,57
2012,Female,Unmarried,80,1
2012,Female,In a registered partnership,80,0
2012,Female,Partnership dissolved,80,0
2013,Male,Single,80,59
2013,Male,Married,80,608
2013,Male,Widowed,80,174
2013,Male,Divorced,80,76
2013,Male,Unmarried,80,1
2013,Male,In a registered partnership,80,1
2013,Male,Partnership dissolved,80,0
2013,Female,Single,80,72
2013,Female,Married,80,243
2013,Female,Widowed,80,390
2013,Female,Divorced,80,86
2013,Female,Unmarried,80,0
2013,Female,In a registered partnership,80,0
2013,Female,Partnership dissolved,80,0
2014,Male,Single,80,63
2014,Male,Married,80,648
2014,Male,Widowed,80,171
2014,Male,Divorced,80,83
2014,Male,Unmarried,80,0
2014,Male,In a registered partnership,80,0
2014,Male,Partnership dissolved,80,0
2014,Female,Single,80,80
2014,Female,Married,80,255
2014,Female,Widowed,80,368
2014,Female,Divorced,80,76
2014,Female,Unmarried,80,0
2014,Female,In a registered partnership,80,0
2014,Female,Partnership dissolved,80,0
2015,Male,Single,80,79
2015,Male,Married,80,613
2015,Male,Widowed,80,166
2015,Male,Divorced,80,109
2015,Male,Unmarried,80,0
2015,Male,In a registered partnership,80,0
2015,Male,Partnership dissolved,80,0
2015,Female,Single,80,59
2015,Female,Married,80,275
2015,Female,Widowed,80,343
2015,Female,Divorced,80,106
2015,Female,Unmarried,80,0
2015,Female,In a registered partnership,80,0
2015,Female,Partnership dissolved,80,0
2016,Male,Single,80,92
2016,Male,Married,80,588
2016,Male,Widowed,80,144
2016,Male,Divorced,80,105
2016,Male,Unmarried,80,0
2016,Male,In a registered partnership,80,1
2016,Male,Partnership dissolved,80,0
2016,Female,Single,80,74
2016,Female,Married,80,255
2016,Female,Widowed,80,373
2016,Female,Divorced,80,92
2016,Female,Unmarried,80,1
2016,Female,In a registered partnership,80,0
2016,Female,Partnership dissolved,80,0
2017,Male,Single,80,63
2017,Male,Married,80,586
2017,Male,Widowed,80,154
2017,Male,Divorced,80,93
2017,Male,Unmarried,80,0
2017,Male,In a registered partnership,80,0
2017,Male,Partnership dissolved,80,0
2017,Female,Single,80,79
2017,Female,Married,80,255
2017,Female,Widowed,80,360
2017,Female,Divorced,80,100
2017,Female,Unmarried,80,0
2017,Female,In a registered partnership,80,0
2017,Female,Partnership dissolved,80,0
2018,Male,Single,80,78
2018,Male,Married,80,618
2018,Male,Widowed,80,156
2018,Male,Divorced,80,104
2018,Male,Unmarried,80,0
2018,Male,In a registered partnership,80,0
2018,Male,Partnership dissolved,80,0
2018,Female,Single,80,73
2018,Female,Married,80,242
2018,Female,Widowed,80,311
2018,Female,Divorced,80,103
2018,Female,Unmarried,80,0
2018,Female,In a registered partnership,80,1
2018,Female,Partnership dissolved,80,0
2019,Male,Single,80,71
2019,Male,Married,80,603
2019,Male,Widowed,80,176
2019,Male,Divorced,80,89
2019,Male,Unmarried,80,0
2019,Male,In a registered partnership,80,1
2019,Male,Partnership dissolved,80,0
2019,Female,Single,80,86
2019,Female,Married,80,235
2019,Female,Widowed,80,279
2019,Female,Divorced,80,123
2019,Female,Unmarried,80,0
2019,Female,In a registered partnership,80,0
2019,Female,Partnership dissolved,80,0
2020,Male,Single,80,97
2020,Male,Married,80,714
2020,Male,Widowed,80,170
2020,Male,Divorced,80,133
2020,Male,Unmarried,80,0
2020,Male,In a registered partnership,80,0
2020,Male,Partnership dissolved,80,1
2020,Female,Single,80,97
2020,Female,Married,80,283
2020,Female,Widowed,80,316
2020,Female,Divorced,80,153
2020,Female,Unmarried,80,0
2020,Female,In a registered partnership,80,1
2020,Female,Partnership dissolved,80,0
2021,Male,Single,80,74
2021,Male,Married,80,655
2021,Male,Widowed,80,149
2021,Male,Divorced,80,140
2021,Male,Unmarried,80,0
2021,Male,In a registered partnership,80,2
2021,Male,Partnership dissolved,80,0
2021,Female,Single,80,109
2021,Female,Married,80,277
2021,Female,Widowed,80,367
2021,Female,Divorced,80,136
2021,Female,Unmarried,80,0
2021,Female,In a registered partnership,80,0
2021,Female,Partnership dissolved,80,0
2004,Male,Single,81,79
2004,Male,Married,81,679
2004,Male,Widowed,81,211
2004,Male,Divorced,81,38
2004,Male,Unmarried,81,0
2004,Male,In a registered partnership,81,0
2004,Male,Partnership dissolved,81,0
2004,Female,Single,81,106
2004,Female,Married,81,236
2004,Female,Widowed,81,564
2004,Female,Divorced,81,59
2004,Female,Unmarried,81,0
2004,Female,In a registered partnership,81,0
2004,Female,Partnership dissolved,81,0
2005,Male,Single,81,62
2005,Male,Married,81,661
2005,Male,Widowed,81,223
2005,Male,Divorced,81,57
2005,Male,Unmarried,81,0
2005,Male,In a registered partnership,81,0
2005,Male,Partnership dissolved,81,0
2005,Female,Single,81,127
2005,Female,Married,81,238
2005,Female,Widowed,81,578
2005,Female,Divorced,81,62
2005,Female,Unmarried,81,0
2005,Female,In a registered partnership,81,0
2005,Female,Partnership dissolved,81,0
2006,Male,Single,81,74
2006,Male,Married,81,653
2006,Male,Widowed,81,202
2006,Male,Divorced,81,54
2006,Male,Unmarried,81,0
2006,Male,In a registered partnership,81,0
2006,Male,Partnership dissolved,81,0
2006,Female,Single,81,88
2006,Female,Married,81,214
2006,Female,Widowed,81,541
2006,Female,Divorced,81,64
2006,Female,Unmarried,81,0
2006,Female,In a registered partnership,81,0
2006,Female,Partnership dissolved,81,0
2007,Male,Single,81,74
2007,Male,Married,81,637
2007,Male,Widowed,81,184
2007,Male,Divorced,81,59
2007,Male,Unmarried,81,0
2007,Male,In a registered partnership,81,0
2007,Male,Partnership dissolved,81,0
2007,Female,Single,81,104
2007,Female,Married,81,244
2007,Female,Widowed,81,517
2007,Female,Divorced,81,75
2007,Female,Unmarried,81,1
2007,Female,In a registered partnership,81,0
2007,Female,Partnership dissolved,81,0
2008,Male,Single,81,89
2008,Male,Married,81,630
2008,Male,Widowed,81,186
2008,Male,Divorced,81,49
2008,Male,Unmarried,81,0
2008,Male,In a registered partnership,81,1
2008,Male,Partnership dissolved,81,0
2008,Female,Single,81,86
2008,Female,Married,81,241
2008,Female,Widowed,81,492
2008,Female,Divorced,81,78
2008,Female,Unmarried,81,1
2008,Female,In a registered partnership,81,0
2008,Female,Partnership dissolved,81,0
2009,Male,Single,81,87
2009,Male,Married,81,640
2009,Male,Widowed,81,234
2009,Male,Divorced,81,45
2009,Male,Unmarried,81,2
2009,Male,In a registered partnership,81,1
2009,Male,Partnership dissolved,81,0
2009,Female,Single,81,95
2009,Female,Married,81,264
2009,Female,Widowed,81,488
2009,Female,Divorced,81,69
2009,Female,Unmarried,81,0
2009,Female,In a registered partnership,81,0
2009,Female,Partnership dissolved,81,0
2010,Male,Single,81,80
2010,Male,Married,81,648
2010,Male,Widowed,81,190
2010,Male,Divorced,81,70
2010,Male,Unmarried,81,1
2010,Male,In a registered partnership,81,0
2010,Male,Partnership dissolved,81,0
2010,Female,Single,81,85
2010,Female,Married,81,291
2010,Female,Widowed,81,520
2010,Female,Divorced,81,80
2010,Female,Unmarried,81,0
2010,Female,In a registered partnership,81,0
2010,Female,Partnership dissolved,81,0
2011,Male,Single,81,90
2011,Male,Married,81,656
2011,Male,Widowed,81,198
2011,Male,Divorced,81,73
2011,Male,Unmarried,81,1
2011,Male,In a registered partnership,81,1
2011,Male,Partnership dissolved,81,0
2011,Female,Single,81,83
2011,Female,Married,81,251
2011,Female,Widowed,81,472
2011,Female,Divorced,81,81
2011,Female,Unmarried,81,0
2011,Female,In a registered partnership,81,0
2011,Female,Partnership dissolved,81,0
2012,Male,Single,81,72
2012,Male,Married,81,636
2012,Male,Widowed,81,195
2012,Male,Divorced,81,67
2012,Male,Unmarried,81,0
2012,Male,In a registered partnership,81,0
2012,Male,Partnership dissolved,81,0
2012,Female,Single,81,90
2012,Female,Married,81,267
2012,Female,Widowed,81,490
2012,Female,Divorced,81,100
2012,Female,Unmarried,81,1
2012,Female,In a registered partnership,81,0
2012,Female,Partnership dissolved,81,0
2013,Male,Single,81,87
2013,Male,Married,81,655
2013,Male,Widowed,81,191
2013,Male,Divorced,81,87
2013,Male,Unmarried,81,0
2013,Male,In a registered partnership,81,0
2013,Male,Partnership dissolved,81,0
2013,Female,Single,81,81
2013,Female,Married,81,269
2013,Female,Widowed,81,458
2013,Female,Divorced,81,98
2013,Female,Unmarried,81,0
2013,Female,In a registered partnership,81,0
2013,Female,Partnership dissolved,81,0
2014,Male,Single,81,76
2014,Male,Married,81,668
2014,Male,Widowed,81,172
2014,Male,Divorced,81,86
2014,Male,Unmarried,81,0
2014,Male,In a registered partnership,81,1
2014,Male,Partnership dissolved,81,0
2014,Female,Single,81,98
2014,Female,Married,81,239
2014,Female,Widowed,81,458
2014,Female,Divorced,81,92
2014,Female,Unmarried,81,0
2014,Female,In a registered partnership,81,0
2014,Female,Partnership dissolved,81,0
2015,Male,Single,81,81
2015,Male,Married,81,678
2015,Male,Widowed,81,188
2015,Male,Divorced,81,112
2015,Male,Unmarried,81,0
2015,Male,In a registered partnership,81,0
2015,Male,Partnership dissolved,81,0
2015,Female,Single,81,96
2015,Female,Married,81,280
2015,Female,Widowed,81,467
2015,Female,Divorced,81,97
2015,Female,Unmarried,81,0
2015,Female,In a registered partnership,81,0
2015,Female,Partnership dissolved,81,0
2016,Male,Single,81,75
2016,Male,Married,81,669
2016,Male,Widowed,81,167
2016,Male,Divorced,81,98
2016,Male,Unmarried,81,0
2016,Male,In a registered partnership,81,1
2016,Male,Partnership dissolved,81,0
2016,Female,Single,81,103
2016,Female,Married,81,277
2016,Female,Widowed,81,438
2016,Female,Divorced,81,105
2016,Female,Unmarried,81,0
2016,Female,In a registered partnership,81,0
2016,Female,Partnership dissolved,81,0
2017,Male,Single,81,72
2017,Male,Married,81,649
2017,Male,Widowed,81,158
2017,Male,Divorced,81,93
2017,Male,Unmarried,81,0
2017,Male,In a registered partnership,81,0
2017,Male,Partnership dissolved,81,0
2017,Female,Single,81,86
2017,Female,Married,81,272
2017,Female,Widowed,81,403
2017,Female,Divorced,81,116
2017,Female,Unmarried,81,0
2017,Female,In a registered partnership,81,0
2017,Female,Partnership dissolved,81,0
2018,Male,Single,81,87
2018,Male,Married,81,630
2018,Male,Widowed,81,189
2018,Male,Divorced,81,96
2018,Male,Unmarried,81,0
2018,Male,In a registered partnership,81,0
2018,Male,Partnership dissolved,81,0
2018,Female,Single,81,75
2018,Female,Married,81,281
2018,Female,Widowed,81,353
2018,Female,Divorced,81,112
2018,Female,Unmarried,81,0
2018,Female,In a registered partnership,81,0
2018,Female,Partnership dissolved,81,0
2019,Male,Single,81,54
2019,Male,Married,81,647
2019,Male,Widowed,81,150
2019,Male,Divorced,81,98
2019,Male,Unmarried,81,0
2019,Male,In a registered partnership,81,0
2019,Male,Partnership dissolved,81,0
2019,Female,Single,81,70
2019,Female,Married,81,296
2019,Female,Widowed,81,407
2019,Female,Divorced,81,132
2019,Female,Unmarried,81,0
2019,Female,In a registered partnership,81,1
2019,Female,Partnership dissolved,81,0
2020,Male,Single,81,98
2020,Male,Married,81,764
2020,Male,Widowed,81,191
2020,Male,Divorced,81,122
2020,Male,Unmarried,81,0
2020,Male,In a registered partnership,81,3
2020,Male,Partnership dissolved,81,1
2020,Female,Single,81,101
2020,Female,Married,81,320
2020,Female,Widowed,81,403
2020,Female,Divorced,81,138
2020,Female,Unmarried,81,0
2020,Female,In a registered partnership,81,0
2020,Female,Partnership dissolved,81,1
2021,Male,Single,81,88
2021,Male,Married,81,664
2021,Male,Widowed,81,172
2021,Male,Divorced,81,136
2021,Male,Unmarried,81,0
2021,Male,In a registered partnership,81,1
2021,Male,Partnership dissolved,81,0
2021,Female,Single,81,75
2021,Female,Married,81,267
2021,Female,Widowed,81,411
2021,Female,Divorced,81,137
2021,Female,Unmarried,81,0
2021,Female,In a registered partnership,81,1
2021,Female,Partnership dissolved,81,0
2004,Male,Single,82,83
2004,Male,Married,82,665
2004,Male,Widowed,82,211
2004,Male,Divorced,82,41
2004,Male,Unmarried,82,0
2004,Male,In a registered partnership,82,0
2004,Male,Partnership dissolved,82,0
2004,Female,Single,82,118
2004,Female,Married,82,221
2004,Female,Widowed,82,618
2004,Female,Divorced,82,64
2004,Female,Unmarried,82,1
2004,Female,In a registered partnership,82,0
2004,Female,Partnership dissolved,82,0
2005,Male,Single,82,89
2005,Male,Married,82,694
2005,Male,Widowed,82,233
2005,Male,Divorced,82,58
2005,Male,Unmarried,82,0
2005,Male,In a registered partnership,82,0
2005,Male,Partnership dissolved,82,0
2005,Female,Single,82,133
2005,Female,Married,82,241
2005,Female,Widowed,82,653
2005,Female,Divorced,82,71
2005,Female,Unmarried,82,0
2005,Female,In a registered partnership,82,0
2005,Female,Partnership dissolved,82,0
2006,Male,Single,82,79
2006,Male,Married,82,704
2006,Male,Widowed,82,229
2006,Male,Divorced,82,35
2006,Male,Unmarried,82,0
2006,Male,In a registered partnership,82,0
2006,Male,Partnership dissolved,82,0
2006,Female,Single,82,104
2006,Female,Married,82,220
2006,Female,Widowed,82,595
2006,Female,Divorced,82,75
2006,Female,Unmarried,82,0
2006,Female,In a registered partnership,82,0
2006,Female,Partnership dissolved,82,0
2007,Male,Single,82,85
2007,Male,Married,82,649
2007,Male,Widowed,82,227
2007,Male,Divorced,82,51
2007,Male,Unmarried,82,0
2007,Male,In a registered partnership,82,0
2007,Male,Partnership dissolved,82,0
2007,Female,Single,82,136
2007,Female,Married,82,266
2007,Female,Widowed,82,649
2007,Female,Divorced,82,74
2007,Female,Unmarried,82,0
2007,Female,In a registered partnership,82,0
2007,Female,Partnership dissolved,82,0
2008,Male,Single,82,72
2008,Male,Married,82,700
2008,Male,Widowed,82,227
2008,Male,Divorced,82,57
2008,Male,Unmarried,82,0
2008,Male,In a registered partnership,82,0
2008,Male,Partnership dissolved,82,0
2008,Female,Single,82,108
2008,Female,Married,82,260
2008,Female,Widowed,82,612
2008,Female,Divorced,82,72
2008,Female,Unmarried,82,0
2008,Female,In a registered partnership,82,0
2008,Female,Partnership dissolved,82,0
2009,Male,Single,82,80
2009,Male,Married,82,673
2009,Male,Widowed,82,233
2009,Male,Divorced,82,47
2009,Male,Unmarried,82,0
2009,Male,In a registered partnership,82,0
2009,Male,Partnership dissolved,82,0
2009,Female,Single,82,82
2009,Female,Married,82,252
2009,Female,Widowed,82,587
2009,Female,Divorced,82,74
2009,Female,Unmarried,82,0
2009,Female,In a registered partnership,82,0
2009,Female,Partnership dissolved,82,0
2010,Male,Single,82,81
2010,Male,Married,82,681
2010,Male,Widowed,82,227
2010,Male,Divorced,82,58
2010,Male,Unmarried,82,0
2010,Male,In a registered partnership,82,0
2010,Male,Partnership dissolved,82,0
2010,Female,Single,82,116
2010,Female,Married,82,267
2010,Female,Widowed,82,584
2010,Female,Divorced,82,90
2010,Female,Unmarried,82,0
2010,Female,In a registered partnership,82,0
2010,Female,Partnership dissolved,82,0
2011,Male,Single,82,89
2011,Male,Married,82,659
2011,Male,Widowed,82,223
2011,Male,Divorced,82,66
2011,Male,Unmarried,82,0
2011,Male,In a registered partnership,82,0
2011,Male,Partnership dissolved,82,0
2011,Female,Single,82,79
2011,Female,Married,82,265
2011,Female,Widowed,82,519
2011,Female,Divorced,82,92
2011,Female,Unmarried,82,0
2011,Female,In a registered partnership,82,0
2011,Female,Partnership dissolved,82,0
2012,Male,Single,82,80
2012,Male,Married,82,689
2012,Male,Widowed,82,215
2012,Male,Divorced,82,75
2012,Male,Unmarried,82,0
2012,Male,In a registered partnership,82,0
2012,Male,Partnership dissolved,82,0
2012,Female,Single,82,85
2012,Female,Married,82,248
2012,Female,Widowed,82,631
2012,Female,Divorced,82,78
2012,Female,Unmarried,82,0
2012,Female,In a registered partnership,82,0
2012,Female,Partnership dissolved,82,0
2013,Male,Single,82,63
2013,Male,Married,82,683
2013,Male,Widowed,82,229
2013,Male,Divorced,82,71
